STATE|STATEFP|PLACEFP|PLACENS|PLACENAME|TYPE|CLASSFP|FUNCSTAT|COUNTIES
TN|47|66220|02584592|Sale Creek CDP|CENSUS DESIGNATED PLACE|U1|S|Hamilton County
TN|47|66340|02407279|Saltillo town|INCORPORATED PLACE|C1|A|Hardin County
TN|47|66360|02407281|Samburg town|INCORPORATED PLACE|C1|A|Obion County
TN|47|66660|02407289|Sardis town|INCORPORATED PLACE|C1|A|Henderson County
TN|47|66680|02407294|Saulsbury town|INCORPORATED PLACE|C1|A|Hardeman County
TN|47|66720|02405428|Savannah city|INCORPORATED PLACE|C1|A|Hardin County
TN|47|66880|02407300|Scotts Hill town|INCORPORATED PLACE|C1|A|Decatur County~~~Henderson County
TN|47|66940|02407311|Selmer town|INCORPORATED PLACE|C1|A|McNairy County
TN|47|66960|02813106|Sequatchie CDP|CENSUS DESIGNATED PLACE|U1|S|Marion County
TN|47|67120|02405447|Sevierville city|INCORPORATED PLACE|C1|A|Sevier County
TN|47|67140|02402841|Sewanee CDP|CENSUS DESIGNATED PLACE|U1|S|Franklin County
TN|47|67200|02402842|Seymour CDP|CENSUS DESIGNATED PLACE|U1|S|Blount County~~~Sevier County
TN|47|67230|02584593|Shackle Island CDP|CENSUS DESIGNATED PLACE|U1|S|Sumner County
TN|47|67540|02407321|Sharon town|INCORPORATED PLACE|C1|A|Weakley County
TN|47|67760|02405456|Shelbyville city|INCORPORATED PLACE|C1|A|Bedford County
TN|47|67920|02813079|Sherwood CDP|CENSUS DESIGNATED PLACE|U1|S|Franklin County
TN|47|68040|02813086|Shiloh CDP|CENSUS DESIGNATED PLACE|U1|S|Hardin County
TN|47|68540|02407335|Signal Mountain town|INCORPORATED PLACE|C1|A|Hamilton County
TN|47|68560|02407338|Silerton town|INCORPORATED PLACE|C1|A|Chester County~~~Hardeman County
TN|47|69080|02407350|Slayden town|INCORPORATED PLACE|C1|A|Dickson County
TN|47|69320|02405477|Smithville city|INCORPORATED PLACE|C1|A|DeKalb County
